State,Crop,Year,Rainfall,Temperature,Humidity,Soil_Type,Nitrogen,Phosphorus,Potassium,Area,Yield
Karnataka,Rice,2021,1616,20,81,Alluvial,75,31,47,751,4.8
Karnataka,Rice,2022,1102,24,42,Alluvial,77,26,51,3321,4.15
Karnataka,Rice,2023,1817,35,45,Sandy,70,38,43,728,5.19
Karnataka,Rice,2024,1804,26,73,Clay,76,39,39,4182,5.34
Karnataka,Wheat,2015,1799,28,73,Clay,85,29,42,1970,5.47
Karnataka,Wheat,2016,1365,27,35,Black,41,20,35,726,3.72
Karnataka,Wheat,2017,1505,15,94,Loamy,91,48,34,3553,5.1
Karnataka,Wheat,2018,590,31,80,Black,82,29,59,2800,3.41
Karnataka,Wheat,2019,693,16,81,Red,100,51,49,3499,3.26
Karnataka,Wheat,2020,1400,18,67,Clay,45,44,30,2528,3.9
Karnataka,Wheat,2021,1240,21,80,Clay,65,23,38,572,4.36
Karnataka,Wheat,2022,1850,31,75,Sandy,78,39,31,947,4.92
Karnataka,Wheat,2023,1556,29,90,Laterite,59,30,31,1137,4.14
Karnataka,Wheat,2024,352,35,95,Sandy,62,20,41,3142,2.76
Karnataka,Maize,2015,384,19,72,Loamy,43,36,39,2877,2.14
Karnataka,Maize,2016,900,18,52,Laterite,78,56,50,1932,3.76
Karnataka,Maize,2017,453,19,33,Laterite,48,47,38,725,2.24
Karnataka,Maize,2018,1088,35,35,Black,97,20,36,1738,4.51
Karnataka,Maize,2019,1085,24,72,Red,96,22,50,2589,3.92
Karnataka,Maize,2020,763,29,74,Laterite,48,34,22,4701,3.54
Karnataka,Maize,2021,1219,25,47,Black,100,28,49,4959,4.66
Karnataka,Maize,2022,1357,22,66,Laterite,70,51,22,4368,4.83
Karnataka,Maize,2023,309,16,64,Red,62,36,49,1809,2.76
Karnataka,Maize,2024,372,33,60,Alluvial,76,22,29,3730,2.8
Karnataka,Barley,2015,1691,22,34,Clay,63,60,47,792,5.16
Karnataka,Barley,2016,1313,19,83,Alluvial,57,59,49,1378,4.46
Karnataka,Barley,2017,1730,17,45,Alluvial,42,52,50,3756,4.77
Karnataka,Barley,2018,1355,19,43,Black,83,47,31,4658,4.34
Karnataka,Barley,2019,1885,33,50,Laterite,95,57,58,3271,5.67
Karnataka,Barley,2020,1812,33,60,Red,90,39,57,1276,5.52
Karnataka,Barley,2021,1161,16,93,Red,73,23,60,592,4.18
Karnataka,Barley,2022,1470,27,69,Sandy,70,57,20,1982,4.15
Karnataka,Barley,2023,991,34,88,Loamy,66,30,33,3513,3.53
Karnataka,Barley,2024,311,20,89,Alluvial,68,45,53,1353,2.32
Karnataka,Millets,2015,561,19,81,Sandy,98,47,56,2173,2.95
Karnataka,Millets,2016,710,30,59,Black,83,51,37,2471,3.73
Karnataka,Millets,2017,1248,20,48,Laterite,45,22,52,2529,3.82
Karnataka,Millets,2018,368,26,73,Black,68,59,39,1767,2.89
Karnataka,Millets,2019,785,27,69,Loamy,52,43,38,1319,2.98
Karnataka,Millets,2020,1671,33,42,Laterite,83,50,30,3944,5.18
Karnataka,Millets,2021,1529,21,31,Laterite,65,37,24,4028,4.91
Karnataka,Millets,2022,921,21,68,Loamy,65,45,44,4555,3.13
Karnataka,Millets,2023,1707,31,30,Black,83,54,34,3740,5.51
Karnataka,Millets,2024,1948,25,39,Black,76,40,26,3694,4.98
Karnataka,Cotton,2015,796,15,92,Loamy,60,34,29,4981,3.56
Karnataka,Cotton,2016,683,26,70,Loamy,57,36,47,4453,3.25
Karnataka,Cotton,2017,1700,24,95,Alluvial,87,27,51,2268,5.38
Karnataka,Cotton,2018,877,35,87,Laterite,47,25,37,4818,3.53
Karnataka,Cotton,2019,1754,32,43,Loamy,63,33,32,1787,5.17
Karnataka,Cotton,2020,1315,25,74,Clay,88,56,53,627,4.83
Karnataka,Cotton,2021,858,21,95,Black,57,57,53,4524,3.48
Karnataka,Cotton,2022,1446,31,89,Laterite,49,31,44,1698,4.55
Karnataka,Cotton,2023,796,23,37,Alluvial,62,39,34,715,3.25
Karnataka,Cotton,2024,1670,32,74,Red,67,33,21,4540,5.17
Karnataka,Sugarcane,2015,605,28,46,Black,42,27,49,1988,2.59
Karnataka,Sugarcane,2016,474,15,39,Clay,70,20,36,1360,3.27
Karnataka,Sugarcane,2017,1731,15,73,Alluvial,100,58,46,4597,5.05
Karnataka,Sugarcane,2018,1767,28,45,Laterite,46,51,30,2542,4.79
Karnataka,Sugarcane,2019,565,28,81,Sandy,45,40,50,4118,2.68
Karnataka,Sugarcane,2020,582,34,79,Sandy,76,59,24,4500,3.41
Karnataka,Sugarcane,2021,422,29,69,Loamy,96,35,47,3702,2.71
Karnataka,Sugarcane,2022,1709,16,71,Loamy,66,59,25,4234,4.66
Karnataka,Sugarcane,2023,834,18,44,Red,91,30,43,573,3.61
Karnataka,Sugarcane,2024,450,20,90,Laterite,70,33,42,2369,2.46
Karnataka,Pulses,2015,809,15,30,Black,57,26,47,4426,3.75
Karnataka,Pulses,2016,1222,21,46,Alluvial,58,38,52,4697,4.29
Karnataka,Pulses,2017,1777,32,35,Clay,54,51,31,3000,4.56
Karnataka,Pulses,2018,1672,22,91,Sandy,93,47,20,1136,4.8
Karnataka,Pulses,2019,523,35,44,Red,40,24,35,1709,2.63
Karnataka,Pulses,2020,1045,35,76,Alluvial,62,29,29,4432,4.19
Karnataka,Pulses,2021,965,15,80,Alluvial,57,29,58,3777,3.78
Karnataka,Pulses,2022,403,24,38,Loamy,48,40,25,2753,2.49
Karnataka,Pulses,2023,1173,34,58,Clay,48,39,37,2633,4.02
Karnataka,Pulses,2024,1344,34,72,Red,43,25,59,3861,4.33
Karnataka,Groundnut,2015,1299,25,38,Alluvial,85,27,50,3036,3.95
Karnataka,Groundnut,2016,1063,26,80,Sandy,63,24,31,1088,3.64
Karnataka,Groundnut,2017,683,25,85,Alluvial,78,37,37,4526,3.43
Karnataka,Groundnut,2018,1745,19,56,Loamy,44,27,39,3040,4.78
Karnataka,Groundnut,2019,942,28,56,Sandy,93,35,52,2888,3.78
Karnataka,Groundnut,2020,709,24,32,Loamy,87,28,22,4585,3.76
Karnataka,Groundnut,2021,1554,17,39,Black,60,57,42,3885,4.8
Karnataka,Groundnut,2022,1067,27,32,Black,87,57,48,1110,3.83
Karnataka,Groundnut,2023,876,15,91,Alluvial,43,40,59,2298,3.08
Karnataka,Groundnut,2024,1040,22,37,Laterite,67,42,54,4631,4.19
Karnataka,Soybean,2015,1467,22,57,Red,43,59,34,4296,4.73
Karnataka,Soybean,2016,1999,23,70,Laterite,74,24,44,4411,5.93
Karnataka,Soybean,2017,1785,22,92,Clay,87,58,49,2213,5.18
Karnataka,Soybean,2018,414,28,57,Black,60,29,42,736,2.2
Karnataka,Soybean,2019,927,24,69,Alluvial,63,21,45,3573,3.9
Karnataka,Soybean,2020,1689,17,30,Black,44,35,57,4178,4.85
Karnataka,Soybean,2021,1966,33,51,Loamy,77,39,36,3772,5.36
Karnataka,Soybean,2022,1538,15,79,Alluvial,97,29,31,4609,5.31
Karnataka,Soybean,2023,797,15,67,Clay,86,31,24,1075,3.67
Karnataka,Soybean,2024,1503,20,44,Loamy,95,37,38,4276,5.13
Karnataka,Tea,2015,1106,35,57,Alluvial,55,30,43,1049,3.59
Karnataka,Tea,2016,569,18,33,Red,65,58,60,4624,2.82
Karnataka,Tea,2017,1119,34,52,Alluvial,76,36,27,887,3.94
Karnataka,Tea,2018,1411,19,62,Sandy,46,48,40,1082,3.94
Karnataka,Tea,2019,1323,23,82,Alluvial,52,53,23,4932,4.54
Karnataka,Tea,2020,1790,27,45,Alluvial,62,42,51,954,5.47
Karnataka,Tea,2021,1645,17,45,Alluvial,42,56,39,2867,4.23
Karnataka,Tea,2022,934,27,37,Sandy,67,38,31,4720,3.69
Karnataka,Tea,2023,609,20,87,Loamy,56,25,54,3573,2.88
Karnataka,Tea,2024,1635,30,79,Sandy,66,51,34,4942,4.59
Karnataka,Coffee,2015,910,15,52,Black,53,41,29,4210,3.36
Karnataka,Coffee,2016,1126,22,47,Red,70,44,45,3049,4.0
Karnataka,Coffee,2017,966,30,86,Black,86,47,25,4143,3.56
Karnataka,Coffee,2018,421,25,56,Black,53,48,53,4465,2.61
Karnataka,Coffee,2019,1563,15,60,Loamy,69,34,21,2568,4.77
Karnataka,Coffee,2020,1330,15,57,Black,68,36,25,4001,3.83
Karnataka,Coffee,2021,934,28,55,Alluvial,97,28,57,3680,4.18
Karnataka,Coffee,2022,694,23,87,Sandy,47,26,60,819,3.38
Karnataka,Coffee,2023,843,26,88,Alluvial,71,29,36,1754,3.88
Karnataka,Coffee,2024,335,30,78,Laterite,65,28,32,1030,2.42
Kerala,Rice,2015,1238,35,77,Laterite,72,58,27,801,3.84
Kerala,Rice,2016,1895,18,34,Laterite,87,49,52,1259,5.29
Kerala,Rice,2017,1825,29,75,Alluvial,83,55,58,2662,5.65
Kerala,Rice,2018,829,30,62,Alluvial,79,36,42,3757,3.56
Kerala,Rice,2019,1377,15,41,Black,66,46,41,4052,3.86
Kerala,Rice,2020,741,32,59,Alluvial,41,54,39,4141,3.19
Kerala,Rice,2021,1075,16,39,Alluvial,76,27,52,1833,4.26
Kerala,Rice,2022,687,35,50,Loamy,89,20,31,4712,3.1
Kerala,Rice,2023,531,21,36,Loamy,61,40,58,1300,2.49
Kerala,Rice,2024,522,30,60,Red,98,28,22,884,2.99
Kerala,Wheat,2015,1395,25,45,Red,93,46,54,937,4.47
Kerala,Wheat,2016,1955,21,87,Red,61,28,55,1559,5.0
Kerala,Wheat,2017,1063,25,54,Loamy,97,32,56,2423,4.54
Kerala,Wheat,2018,852,19,76,Loamy,69,35,59,1776,3.48
Kerala,Wheat,2019,878,17,73,Red,96,30,47,1462,3.32
Kerala,Wheat,2020,1286,29,92,Red,98,22,39,733,4.82
Kerala,Wheat,2021,483,30,43,Laterite,99,43,28,2732,2.69
Kerala,Wheat,2022,747,20,70,Laterite,84,46,36,3700,3.73
Kerala,Wheat,2023,1185,26,46,Sandy,87,49,35,4536,3.75
Kerala,Wheat,2024,410,30,37,Alluvial,41,43,53,3180,2.07
Kerala,Maize,2015,1334,31,64,Black,79,58,52,3857,4.16
Kerala,Maize,2016,1188,34,69,Clay,97,57,51,1333,4.3
Kerala,Maize,2017,594,15,66,Red,73,48,22,4940,3.37
Kerala,Maize,2018,744,25,31,Loamy,44,46,36,4320,2.87
Kerala,Maize,2019,761,19,36,Clay,61,22,41,2361,3.62
Kerala,Maize,2020,388,33,60,Black,80,31,36,3881,3.13
Kerala,Maize,2021,1411,30,49,Clay,79,25,46,4711,4.8
Kerala,Maize,2022,1084,33,47,Alluvial,67,42,56,2831,3.6
Kerala,Maize,2023,1502,20,55,Black,91,60,21,1584,4.5
Kerala,Maize,2024,448,17,31,Laterite,100,56,42,3167,3.51
Kerala,Barley,2015,1972,15,60,Sandy,69,54,59,4011,5.53
Kerala,Barley,2016,1440,30,82,Clay,86,27,26,783,4.69
Kerala,Barley,2017,1292,34,86,Laterite,44,56,48,4737,3.64
Kerala,Barley,2018,305,24,90,Loamy,48,52,53,2741,2.75
Kerala,Barley,2019,505,15,55,Black,75,27,46,1376,3.21
Kerala,Barley,2020,1990,17,42,Loamy,54,51,40,4816,5.57
Kerala,Barley,2021,1648,29,72,Loamy,50,60,57,2297,4.68
Kerala,Barley,2022,648,27,68,Loamy,45,49,27,3270,3.09
Kerala,Barley,2023,1607,31,93,Black,89,22,45,4836,4.99
Kerala,Barley,2024,693,35,38,Loamy,59,60,54,4748,2.73
Kerala,Millets,2015,882,30,93,Red,41,56,20,958,3.05
Kerala,Millets,2016,405,15,41,Red,83,39,31,699,2.8
Kerala,Millets,2017,1176,27,31,Alluvial,40,47,34,3634,4.08
Kerala,Millets,2018,623,20,50,Black,67,21,36,593,2.8
Kerala,Millets,2019,824,34,32,Alluvial,78,27,28,1897,3.9
Kerala,Millets,2020,521,32,63,Clay,47,53,21,3018,3.16
Kerala,Millets,2021,1467,35,40,Loamy,41,23,31,596,4.24
Kerala,Millets,2022,769,28,79,Laterite,76,41,21,4785,3.1
Kerala,Millets,2023,1618,31,60,Clay,52,55,33,505,4.28
Kerala,Millets,2024,1663,25,35,Red,89,21,43,4757,5.15
Kerala,Cotton,2015,1009,20,71,Red,67,26,56,4188,4.09
Kerala,Cotton,2016,633,27,64,Loamy,84,45,26,1200,3.58
Kerala,Cotton,2017,424,15,59,Loamy,49,43,59,4148,2.18
Kerala,Cotton,2018,1988,33,75,Red,52,43,45,2614,4.82
Kerala,Cotton,2019,1250,29,83,Clay,41,58,20,2101,3.9
Kerala,Cotton,2020,736,25,53,Laterite,41,38,26,2280,2.57
Kerala,Cotton,2021,830,16,87,Black,48,22,31,4075,3.48
Kerala,Cotton,2022,1916,28,36,Sandy,45,46,42,1791,4.78
Kerala,Cotton,2023,1085,17,39,Red,95,55,55,1622,4.39
Kerala,Cotton,2024,774,19,47,Loamy,94,45,34,1290,3.8
Kerala,Sugarcane,2015,485,29,47,Loamy,86,58,57,1426,3.19
Kerala,Sugarcane,2016,1841,22,70,Red,77,53,56,1191,4.8
Kerala,Sugarcane,2017,714,18,92,Sandy,49,48,23,2655,3.17
Kerala,Sugarcane,2018,1932,24,32,Sandy,43,22,22,1120,5.24
Kerala,Sugarcane,2019,1246,24,54,Clay,65,21,31,4346,3.71
Kerala,Sugarcane,2020,1151,32,40,Clay,74,30,43,1249,3.62
Kerala,Sugarcane,2021,563,16,51,Black,49,33,57,2026,2.69
Kerala,Sugarcane,2022,1696,31,30,Clay,59,53,48,2843,4.58
Kerala,Sugarcane,2023,1884,27,92,Laterite,71,39,55,4148,5.7
Kerala,Sugarcane,2024,533,22,63,Sandy,64,42,49,893,2.55
Kerala,Pulses,2015,1307,16,44,Red,61,23,59,4927,4.47
Kerala,Pulses,2016,1332,27,49,Sandy,85,24,20,4064,4.14
Kerala,Pulses,2017,712,32,70,Sandy,99,39,28,542,3.21
Kerala,Pulses,2018,1734,15,64,Clay,62,21,22,1761,4.51
Kerala,Pulses,2019,1267,27,30,Sandy,70,50,34,2226,4.41
Kerala,Pulses,2020,1065,32,80,Alluvial,78,42,31,3595,4.26
Kerala,Pulses,2021,1032,15,93,Laterite,56,39,57,3287,3.71
Kerala,Pulses,2022,1063,21,39,Loamy,43,23,42,2296,3.58
Kerala,Pulses,2023,1644,19,42,Sandy,75,23,52,4046,5.04
Kerala,Pulses,2024,357,35,38,Clay,71,27,24,3830,2.25
Kerala,Groundnut,2015,1511,21,49,Red,56,21,46,4226,4.94
Kerala,Groundnut,2016,1425,22,43,Sandy,41,58,22,1778,3.92
Kerala,Groundnut,2017,387,17,46,Loamy,42,59,26,4256,2.25
Kerala,Groundnut,2018,1750,15,54,Red,93,29,21,4359,5.1
Kerala,Groundnut,2019,372,20,62,Alluvial,69,49,39,4192,2.39
Kerala,Groundnut,2020,1424,33,44,Laterite,88,21,21,3571,4.84
Kerala,Groundnut,2021,1612,34,70,Laterite,48,49,31,4198,4.57
Kerala,Groundnut,2022,515,15,88,Black,53,31,24,2924,2.45
Kerala,Groundnut,2023,388,15,52,Clay,41,38,26,3198,2.53
Kerala,Groundnut,2024,1146,30,68,Loamy,58,24,49,2814,3.53
Kerala,Soybean,2015,672,17,55,Laterite,81,56,36,2113,2.88
Kerala,Soybean,2016,1213,29,94,Alluvial,59,22,51,3086,3.76
Kerala,Soybean,2017,1884,32,73,Laterite,51,30,47,3363,5.08
Kerala,Soybean,2018,1986,33,43,Red,82,26,48,2582,5.42
Kerala,Soybean,2019,1167,21,70,Red,42,21,20,808,3.47
Kerala,Soybean,2020,443,33,56,Alluvial,41,31,37,1842,2.57
Kerala,Soybean,2021,365,19,34,Loamy,72,41,22,4367,2.62
Kerala,Soybean,2022,1712,34,83,Black,77,32,20,4076,4.62
Kerala,Soybean,2023,470,30,60,Clay,71,40,47,3610,3.04
Kerala,Soybean,2024,1115,21,32,Black,94,53,22,2464,4.02
Kerala,Tea,2015,523,19,54,Red,74,43,45,4789,3.11
Kerala,Tea,2016,1946,20,52,Clay,93,56,32,702,5.21
Kerala,Tea,2017,863,28,62,Laterite,89,53,38,1527,4.01
Kerala,Tea,2018,1031,35,89,Alluvial,93,22,47,956,3.82
Kerala,Tea,2019,499,33,49,Laterite,59,33,56,1113,2.43
Kerala,Tea,2020,1234,20,52,Sandy,58,51,47,2697,4.23
Kerala,Tea,2021,1498,33,58,Red,53,54,50,3566,4.47
Kerala,Tea,2022,630,29,61,Clay,70,54,36,1600,3.61
Kerala,Tea,2023,1342,15,80,Alluvial,88,40,47,3455,4.81
Kerala,Tea,2024,344,25,53,Clay,58,22,42,1712,2.79
Kerala,Coffee,2015,1958,29,46,Clay,72,46,44,2343,5.43
Kerala,Coffee,2016,1270,19,78,Clay,51,35,53,4393,3.69
Kerala,Coffee,2017,322,20,32,Loamy,49,44,48,1624,2.3
Kerala,Coffee,2018,484,26,85,Loamy,56,57,24,2719,2.92
Kerala,Coffee,2019,1138,33,36,Sandy,68,25,21,3789,3.81
Kerala,Coffee,2020,1419,15,56,Laterite,41,33,53,989,4.21
Kerala,Coffee,2021,386,32,55,Sandy,91,51,28,996,3.37
Kerala,Coffee,2022,1835,33,92,Clay,72,33,38,782,5.5
Kerala,Coffee,2023,1014,26,56,Clay,56,32,58,1356,3.8
Kerala,Coffee,2024,412,28,60,Clay,71,32,50,1041,3.26
Madhya Pradesh,Rice,2015,1566,26,87,Alluvial,68,25,44,2688,4.49
Madhya Pradesh,Rice,2016,672,22,91,Loamy,54,47,55,1921,3.41
Madhya Pradesh,Rice,2017,1284,26,64,Sandy,80,23,34,4025,4.65
Madhya Pradesh,Rice,2018,1681,19,61,Laterite,95,43,58,4276,4.63
Madhya Pradesh,Rice,2019,651,27,65,Alluvial,46,48,59,1909,2.79
Madhya Pradesh,Rice,2020,1024,24,31,Red,90,55,28,1304,3.75
Madhya Pradesh,Rice,2021,1132,22,83,Black,48,26,21,2637,3.54
Madhya Pradesh,Rice,2022,816,15,33,Sandy,45,46,54,1668,3.22
Madhya Pradesh,Rice,2023,1442,26,57,Red,69,58,22,4170,4.2
Madhya Pradesh,Rice,2024,809,26,33,Clay,51,60,46,2640,3.2
Madhya Pradesh,Wheat,2015,1208,22,83,Sandy,96,57,36,3777,4.47
Madhya Pradesh,Wheat,2016,693,18,39,Laterite,81,42,59,4792,3.55
Madhya Pradesh,Wheat,2017,1470,24,84,Red,74,24,24,4612,4.77
Madhya Pradesh,Wheat,2018,1292,35,46,Clay,55,46,47,4631,3.92
Madhya Pradesh,Wheat,2019,352,18,31,Alluvial,76,23,30,3029,2.78
Madhya Pradesh,Wheat,2020,1249,30,68,Clay,92,37,27,2324,4.24
Madhya Pradesh,Wheat,2021,1632,29,50,Alluvial,63,57,53,2625,4.34
Madhya Pradesh,Wheat,2022,1706,23,37,Red,76,58,50,2790,4.51
Madhya Pradesh,Wheat,2023,941,30,73,Laterite,60,53,55,963,3.84
Madhya Pradesh,Wheat,2024,723,24,93,Sandy,47,35,34,1283,3.36
Madhya Pradesh,Maize,2015,1986,26,92,Alluvial,77,54,26,3386,5.64
Madhya Pradesh,Maize,2016,673,19,49,Clay,89,36,60,2097,3.76
Madhya Pradesh,Maize,2017,977,29,84,Sandy,73,25,20,3208,3.32
Madhya Pradesh,Maize,2018,880,23,67,Black,41,58,49,769,3.21
Madhya Pradesh,Maize,2019,499,24,73,Sandy,62,44,60,2010,3.11
Madhya Pradesh,Maize,2020,312,27,74,Alluvial,62,41,57,3317,2.89
Madhya Pradesh,Maize,2021,1388,22,59,Loamy,85,58,49,757,4.28
Madhya Pradesh,Maize,2022,897,33,87,Clay,60,23,32,4267,3.68
Madhya Pradesh,Maize,2023,928,18,88,Loamy,87,54,57,2837,4.16
Madhya Pradesh,Maize,2024,873,20,57,Clay,86,23,55,3356,3.42
Madhya Pradesh,Barley,2015,785,27,93,Black,63,34,45,2031,2.96
Madhya Pradesh,Barley,2016,1004,34,93,Red,66,57,42,2445,3.67
Madhya Pradesh,Barley,2017,831,25,90,Black,95,45,43,1575,3.68
Madhya Pradesh,Barley,2018,495,22,68,Sandy,82,60,51,2897,3.42
Madhya Pradesh,Barley,2019,617,26,84,Alluvial,65,51,35,525,2.6
Madhya Pradesh,Barley,2020,502,35,56,Alluvial,44,25,29,1481,2.67
Madhya Pradesh,Barley,2021,1840,35,33,Laterite,56,42,50,4063,4.6
Madhya Pradesh,Barley,2022,1003,35,31,Black,70,47,25,3974,3.82
Madhya Pradesh,Barley,2023,874,15,30,Black,61,22,51,2607,3.1
Madhya Pradesh,Barley,2024,402,33,75,Alluvial,46,56,20,2466,2.4
Madhya Pradesh,Millets,2015,994,25,69,Laterite,66,38,33,4008,3.78
Madhya Pradesh,Millets,2016,474,22,65,Red,53,43,34,855,2.47
Madhya Pradesh,Millets,2017,525,15,85,Alluvial,41,34,50,4535,2.38
Madhya Pradesh,Millets,2018,1508,18,39,Laterite,66,25,49,1960,4.43
Madhya Pradesh,Millets,2019,1231,22,76,Sandy,93,39,24,1200,4.63
Madhya Pradesh,Millets,2020,1148,21,55,Red,93,45,32,1395,3.95
Madhya Pradesh,Millets,2021,922,29,81,Loamy,57,38,46,3046,3.56
Madhya Pradesh,Millets,2022,943,15,82,Laterite,78,20,24,4306,3.88
Madhya Pradesh,Millets,2023,796,32,79,Sandy,52,48,22,2258,3.61
Madhya Pradesh,Millets,2024,1426,17,65,Black,65,27,57,3741,4.37
Madhya Pradesh,Cotton,2015,1989,33,68,Sandy,55,41,28,1884,5.01
Madhya Pradesh,Cotton,2016,1016,33,49,Loamy,87,23,40,2288,3.59
Madhya Pradesh,Cotton,2017,1518,26,77,Alluvial,98,37,33,2286,4.82
Madhya Pradesh,Cotton,2018,645,25,54,Sandy,69,38,39,3258,2.93
Madhya Pradesh,Cotton,2019,943,17,82,Sandy,93,26,43,2681,3.58
Madhya Pradesh,Cotton,2020,796,28,91,Laterite,97,29,48,2306,4.11
Madhya Pradesh,Cotton,2021,1810,34,76,Laterite,69,26,30,773,4.86
Madhya Pradesh,Cotton,2022,1828,22,61,Laterite,67,36,28,960,4.98
Madhya Pradesh,Cotton,2023,893,15,80,Loamy,64,36,56,2505,3.5
Madhya Pradesh,Cotton,2024,631,33,89,Red,61,37,39,4798,2.61
Madhya Pradesh,Sugarcane,2015,1444,24,77,Sandy,62,48,48,669,4.61
Madhya Pradesh,Sugarcane,2016,1716,33,33,Laterite,40,41,41,2806,4.56
Madhya Pradesh,Sugarcane,2017,1524,34,48,Loamy,56,24,35,2651,4.07
Madhya Pradesh,Sugarcane,2018,887,30,49,Sandy,60,50,36,3799,3.95
Madhya Pradesh,Sugarcane,2019,1500,21,94,Alluvial,72,53,23,600,4.18
Madhya Pradesh,Sugarcane,2020,548,29,54,Sandy,61,30,24,1020,3.28
Madhya Pradesh,Sugarcane,2021,1627,35,36,Alluvial,54,30,30,877,4.9
Madhya Pradesh,Sugarcane,2022,541,28,89,Red,67,28,55,3571,3.32
Madhya Pradesh,Sugarcane,2023,1767,22,86,Clay,66,51,24,1465,4.5
Madhya Pradesh,Sugarcane,2024,1492,25,76,Laterite,51,60,40,2537,3.92
Madhya Pradesh,Pulses,2015,483,28,56,Clay,82,49,54,3946,2.69
Madhya Pradesh,Pulses,2016,1397,25,85,Black,88,35,41,1361,4.13
Madhya Pradesh,Pulses,2017,900,24,75,Red,82,49,44,2250,3.37
Madhya Pradesh,Pulses,2018,1761,15,76,Alluvial,99,56,46,4542,5.51
Madhya Pradesh,Pulses,2019,1399,22,37,Clay,68,45,51,973,3.91
Madhya Pradesh,Pulses,2020,1331,28,69,Black,90,60,29,1492,4.88
Madhya Pradesh,Pulses,2021,1352,33,79,Alluvial,58,39,59,1845,4.43
Madhya Pradesh,Pulses,2022,1203,35,54,Sandy,59,47,43,2072,3.97
Madhya Pradesh,Pulses,2023,1179,17,45,Loamy,46,20,34,3846,3.35
Madhya Pradesh,Pulses,2024,1367,34,38,Black,65,38,33,3310,4.4
Madhya Pradesh,Groundnut,2015,1630,17,86,Black,100,60,25,3604,5.22
Madhya Pradesh,Groundnut,2016,1487,15,91,Laterite,59,26,58,2387,4.77
Madhya Pradesh,Groundnut,2017,1868,30,85,Sandy,43,45,50,4392,5.35
Madhya Pradesh,Groundnut,2018,627,31,92,Laterite,40,45,37,2788,3.0
Madhya Pradesh,Groundnut,2019,1896,28,95,Loamy,85,48,23,2069,5.63
Madhya Pradesh,Groundnut,2020,1755,16,36,Sandy,76,45,46,2540,5.09
Madhya Pradesh,Groundnut,2021,724,29,65,Loamy,65,24,44,3344,2.79
Madhya Pradesh,Groundnut,2022,840,16,81,Black,71,28,26,2299,3.21
Madhya Pradesh,Groundnut,2023,1484,32,66,Red,54,59,54,2561,4.1
Madhya Pradesh,Groundnut,2024,1778,30,83,Black,88,51,44,1051,4.77
Madhya Pradesh,Soybean,2015,505,29,80,Black,88,54,26,3258,2.91
Madhya Pradesh,Soybean,2016,447,33,82,Clay,61,53,52,4194,2.88
Madhya Pradesh,Soybean,2017,542,17,77,Sandy,61,44,41,1124,2.9
Madhya Pradesh,Soybean,2018,1512,27,74,Red,83,43,21,4546,5.11
Madhya Pradesh,Soybean,2019,788,15,57,Clay,44,20,28,4795,3.16
Madhya Pradesh,Soybean,2020,1096,23,30,Clay,96,51,33,4778,4.07
Madhya Pradesh,Soybean,2021,585,26,57,Alluvial,42,26,32,1790,2.97
Madhya Pradesh,Soybean,2022,1635,29,69,Clay,88,57,31,3325,5.03
Madhya Pradesh,Soybean,2023,649,21,47,Loamy,80,25,48,3279,3.57
Madhya Pradesh,Soybean,2024,1895,28,81,Alluvial,66,28,58,3619,5.34
Madhya Pradesh,Tea,2015,962,29,59,Red,52,59,40,4517,3.69
Madhya Pradesh,Tea,2016,417,27,50,Laterite,75,25,36,1692,3.06
Madhya Pradesh,Tea,2017,1246,35,81,Clay,91,38,59,3906,3.9
Madhya Pradesh,Tea,2018,1666,30,65,Alluvial,57,36,58,4000,4.78
Madhya Pradesh,Tea,2019,1750,26,78,Sandy,80,31,34,2621,4.88
Madhya Pradesh,Tea,2020,1366,33,63,Laterite,48,36,51,1157,4.53
Madhya Pradesh,Tea,2021,1165,31,61,Sandy,90,47,50,584,4.15
Madhya Pradesh,Tea,2022,1364,33,87,Loamy,76,21,37,3917,4.28
Madhya Pradesh,Tea,2023,1448,16,65,Laterite,63,45,59,602,4.16
Madhya Pradesh,Tea,2024,1484,15,51,Sandy,48,35,47,1543,4.05
Madhya Pradesh,Coffee,2015,1072,22,56,Sandy,91,29,50,1188,4.22
Madhya Pradesh,Coffee,2016,795,17,64,Alluvial,99,51,39,4029,3.39
Madhya Pradesh,Coffee,2017,831,20,33,Red,58,46,50,3135,3.34
Madhya Pradesh,Coffee,2018,404,18,42,Red,40,29,24,1411,2.65
Madhya Pradesh,Coffee,2019,1490,32,39,Sandy,90,55,27,2245,4.42
Madhya Pradesh,Coffee,2020,654,19,31,Laterite,45,24,54,4443,2.89
Madhya Pradesh,Coffee,2021,1466,25,69,Laterite,47,21,30,1690,4.07
Madhya Pradesh,Coffee,2022,1749,24,71,Alluvial,97,33,43,2035,5.12
Madhya Pradesh,Coffee,2023,769,35,49,Laterite,88,26,33,2976,3.82
Madhya Pradesh,Coffee,2024,906,29,50,Black,40,40,46,2717,3.34
Maharashtra,Rice,2015,1892,30,70,Black,77,35,47,3410,5.79
Maharashtra,Rice,2016,737,34,78,Alluvial,99,57,26,3394,3.16
Maharashtra,Rice,2017,1785,20,60,Black,51,34,43,4526,4.78
Maharashtra,Rice,2018,1141,18,81,Clay,98,33,39,1498,4.48
Maharashtra,Rice,2019,1656,21,95,Loamy,74,48,41,667,5.37
